"UTFPR-ALUNO",5c:e8:83:36:6b:c1,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2437 MHz,Channel 6,-45 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"eduroam",5c:e8:83:36:6b:c3,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2437 MHz,Channel 6,-42 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-SERVIDOR",5c:e8:83:36:6b:c0,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2437 MHz,Channel 6,-42 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-VISITANTE",5c:e8:83:36:6b:c2,[ESS],2437 MHz,Channel 6,-42 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",5c:e8:83:36:6b:d1,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5825 MHz,Channel 165,-52 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-VISITANTE",5c:e8:83:36:6b:d2,[ESS],5825 MHz,Channel 165,-54 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-SERVIDOR",5c:e8:83:36:6b:d0,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5825 MHz,Channel 165,-54 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:6b:d9,[WPA2-PSK-CCMP][ESS],5825 MHz,Channel 165,-53 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:6b:d7,[WPA2-PSK-CCMP][ESS],5825 MHz,Channel 165,-55 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"eduroam",5c:e8:83:36:6b:d3,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5825 MHz,Channel 165,-54 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",5c:e8:83:36:6f:01,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2462 MHz,Channel 11,-57 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-VISITANTE",5c:e8:83:36:6f:02,[ESS],2462 MHz,Channel 11,-60 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:6b:c5,[WPA2-PSK-CCMP][ESS],2437 MHz,Channel 6,-43 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-SERVIDOR",5c:e8:83:36:6f:00,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2462 MHz,Channel 11,-56 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"eduroam",5c:e8:83:36:6f:03,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2462 MHz,Channel 11,-59 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",00:03:7f:00:00:00,,5825 MHz,Channel 165,-59 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-VISITANTE",5c:e8:83:36:9a:c2,[ESS],2462 MHz,Channel 11,-60 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-SERVIDOR",5c:e8:83:36:9a:d0,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5300 MHz,Channel 60,-61 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"eduroam",5c:e8:83:36:9a:d3,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5300 MHz,Channel 60,-60 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-VISITANTE",5c:e8:83:36:9a:d2,[ESS],5300 MHz,Channel 60,-60 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",5c:e8:83:36:9a:d1,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5300 MHz,Channel 60,-60 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-SERVIDOR",5c:e8:83:36:9a:c0,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2462 MHz,Channel 11,-59 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",5c:e8:83:36:9a:c1,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2462 MHz,Channel 11,-57 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:9a:d7,[WPA2-PSK-CCMP][ESS],5300 MHz,Channel 60,-64 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:9a:d9,[WPA2-PSK-CCMP][ESS],5300 MHz,Channel 60,-63 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",5c:e8:83:36:6e:e1,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2412 MHz,Channel 1,-69 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-SERVIDOR",5c:e8:83:36:6e:e0,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2412 MHz,Channel 1,-71 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-VISITANTE",5c:e8:83:36:6e:e2,[ESS],2412 MHz,Channel 1,-68 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"eduroam",5c:e8:83:36:6f:13,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5765 MHz,Channel 153,-75 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-VISITANTE",5c:e8:83:36:6f:12,[ESS],5765 MHz,Channel 153,-75 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",5c:e8:83:36:6f:11,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5765 MHz,Channel 153,-74 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-SERVIDOR",5c:e8:83:36:6f:10,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5765 MHz,Channel 153,-75 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"CONNECT SMART 5G",fc:bc:d1:74:ab:c4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],5660 MHz,Channel 132,-74 dBm,CenterFreq0 5690 MHz,CenterFreq1 0 MHz,ChannelWidth 80 MHz
"",ac:b3:b5:95:2c:29,[WPA2-PSK-CCMP][ESS],2412 MHz,Channel 1,-78 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"eduroam",ac:b3:b5:95:2c:33,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5220 MHz,Channel 44,-76 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-VISITANTE",ac:b3:b5:95:2c:32,[ESS],5220 MHz,Channel 44,-76 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",ac:b3:b5:95:2c:31,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5220 MHz,Channel 44,-76 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-SERVIDOR",ac:b3:b5:95:2c:30,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5220 MHz,Channel 44,-76 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:6f:69,[WPA2-PSK-CCMP][ESS],2437 MHz,Channel 6,-79 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"eduroam",5c:e8:83:36:7c:b3,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5765 MHz,Channel 153,-86 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:7c:a5,[WPA2-PSK-CCMP][ESS],2437 MHz,Channel 6,-82 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",ac:b3:b5:95:2c:37,[WPA2-PSK-CCMP][ESS],5220 MHz,Channel 44,-76 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:6f:17,[WPA2-PSK-CCMP][ESS],5765 MHz,Channel 153,-75 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-VISITANTE",5c:e8:83:36:7c:b2,[ESS],5765 MHz,Channel 153,-86 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"eduroam",5c:e8:83:36:6e:f3,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5240 MHz,Channel 48,-89 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",5c:e8:83:36:6e:f1,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5240 MHz,Channel 48,-88 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-SERVIDOR",5c:e8:83:36:6e:f0,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5240 MHz,Channel 48,-89 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-VISITANTE",5c:e8:83:36:6e:f2,[ESS],5240 MHz,Channel 48,-89 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
